hour,day,reserve_up_MW,reserve_down_MW
1,1,130.25878497499997,138.77897555000004
2,1,143.23101124999994,118.70918622499991
3,1,174.06369127500005,140.90431852499992
4,1,166.688912925,151.37151482500002
5,1,163.60916715000013,141.93315869999998
6,1,187.68098922500016,164.19333319999993
7,1,174.79184512500018,176.43633327500004
8,1,189.01262162500018,170.70032527499998
9,1,166.06718150000006,202.91310219999997
10,1,193.11240332499986,198.72926449999997
11,1,217.22270810000012,173.26380410000007
12,1,211.21089382499986,190.05676172499977
13,1,195.9372053750001,198.06820564999998
14,1,164.43856709999994,208.31478352499988
15,1,187.45366742500005,193.40755265000004
16,1,228.19925482499985,202.99191807499997
17,1,207.47741879999998,197.90136737499998
18,1,192.46505452500026,182.22509175000002
19,1,184.51247077499994,199.19925799999996
20,1,172.6813594500002,196.22582572499988
21,1,197.05053827500006,233.51448837499987
22,1,243.35074780000002,251.17821640000008
23,1,220.645199625,190.89677572499994
24,1,197.21512902499995,159.69437419999997
25,2,132.00411890000015,134.36166947499996
26,2,127.47134892500002,114.01594797500002
27,2,127.18636787500006,123.86721922499996
28,2,126.15817032500001,158.91125755000002
29,2,145.04924619999997,163.65708204999993
30,2,158.91502687500008,132.84896895
31,2,168.59581435000007,196.3134889999999
32,2,199.38552380000016,223.54116394999988
33,2,222.9170532000001,237.72955087499997
34,2,216.85083712500023,223.09905337499978
35,2,206.44448875,295.779419425
36,2,279.5475887250001,248.92846679999994
37,2,272.51195925000036,234.35799717499992
38,2,297.2604086250002,257.3155537250001
39,2,260.24554680000006,197.25594734999993
40,2,266.1450861500003,267.11952117500005
41,2,257.1756681250004,245.35390402499976
42,2,233.35787942500033,261.26050847500005
43,2,241.1142700750001,199.95803354999998
44,2,288.96788234999997,222.74044950000018
45,2,264.8805546250002,282.59487234999995
46,2,271.9145151000001,284.90449677500004
47,2,233.70882732500007,235.2249651499999
48,2,205.90571585000006,182.206513025
49,3,143.7846654,136.59884312499997
50,3,148.10890987500005,156.26358537499993
51,3,141.6006615250001,160.74992419999995
52,3,146.44361762500006,119.421830675
53,3,159.7890619999999,169.5543740999999
54,3,142.23448155000008,155.3571085499999
55,3,199.996735075,184.59470557500012
56,3,193.0041908500001,248.7089220249999
57,3,227.4600601250002,258.83002777500013
58,3,283.52459487499993,311.3936665249996
59,3,322.9516356249999,235.38838542499983
60,3,348.1723529750004,262.50649532499995
61,3,241.08347045000016,228.7764727999999
62,3,267.8799765750001,251.91917562499992
63,3,283.74796807500036,251.6637596249999
64,3,298.36849377500016,245.81940285000005
65,3,245.55426907499998,260.5553071249999
66,3,229.53327940000014,220.97376012499984
67,3,270.4281586500002,279.8943425249999
68,3,281.0887938750002,257.60545899999977
69,3,218.52886949999998,238.20477662500002
70,3,216.41947427500003,200.79077224999992
71,3,169.47217227500022,203.52613059999993
72,3,153.59726562500003,165.09755485
73,4,136.02487472500002,151.02712562499994
74,4,159.79653384999997,141.28424797500003
75,4,94.44039470000004,135.27703514999996
76,4,128.02117055000014,165.51557902499997
77,4,145.87857665000013,199.54563182499996
78,4,179.98838347500003,193.736038475
79,4,171.00543260000003,207.7866332249999
80,4,221.76426489999994,229.09991607499995
81,4,250.841953925,234.96879942500004
82,4,254.53180775000018,313.6303630749999
83,4,269.84106555000017,280.807269375
84,4,213.68507264999985,270.74552024999997
85,4,324.8094215000002,313.1199056999999
86,4,261.55569230000015,285.49574917499984
87,4,272.76863455000023,334.5170874249998
88,4,269.0377704250001,312.79743847500004
89,4,276.21050942500017,250.0529187749999
90,4,262.20276035000006,254.9159967
91,4,151.1261889750001,269.4073663500001
92,4,240.2815912500001,304.00827069999997
93,4,261.55111617500023,244.98255364999997
94,4,268.3570817749998,291.1684827749999
95,4,241.91308925000004,269.6512242249999
96,4,204.4037378500002,209.96627675000008
97,5,166.26701785000003,155.7612406
98,5,139.29507165,149.73642375000003
99,5,129.34646810000004,154.08005727499994
100,5,128.2428039000001,152.21815625
101,5,137.45115472500007,167.086933025
102,5,151.77227122499988,180.28861469999998
