hour,day,reserve_up_MW,reserve_down_MW
599,25,243.5126481750001,244.59634462499986
600,25,236.59373050000002,231.35200202500005
601,26,152.88486559999996,175.20619919999996
602,26,114.231771675,161.0495037999999
603,26,125.24959049999998,136.54646315
604,26,159.33410874999998,143.08928955
605,26,168.3491475749999,155.145246725
606,26,156.53260947500002,182.8096582749999
607,26,127.67674835000003,219.41330570000014
608,26,140.5020717000001,260.3676811749999
609,26,229.6905690000001,271.68881167500007
610,26,209.34501379999995,299.3258590749998
611,26,197.27015712500008,289.04330692499997
612,26,223.69724217500018,289.62124722500016
613,26,268.0101532250002,214.15319514999985
614,26,283.40916785000024,251.70644472499998
615,26,267.3578020250001,302.73579244999996
616,26,275.8413249500001,295.695702375
617,26,267.1768304750001,262.1652230000001
618,26,294.5512750500004,283.3086353499998
619,26,209.92964122500013,284.22215052499985
620,26,234.03299427499996,257.29577177500005
621,26,245.35207022500015,256.4536475499999
622,26,214.06650400000012,257.7756042749999
623,26,227.50328767500014,262.968688925
624,26,217.9766231000001,247.25018982499995
625,27,121.47994595000006,146.20325072499998
626,27,137.95631560000004,151.89892667499993
627,27,140.30667195,137.74072640000003
628,27,122.98712352500009,133.91676767499993
629,27,166.36395587500024,121.03914979999999
630,27,147.77438682500002,159.82490619999993
631,27,157.89503745000013,204.94340152499996
632,27,237.28762602500012,192.34465722500005
633,27,252.35100749999998,177.2997309000001
634,27,237.77012152500032,224.1247314749998
635,27,259.12849250000033,302.5078902749999
636,27,312.43664165000007,242.21348310000013
637,27,286.6783132500001,232.10942579999988
638,27,269.77321462500015,234.32995850000015
639,27,250.9124326249999,255.2732039499998
640,27,276.82143005,248.88294189999982
641,27,293.6516234500001,238.77252484999997
642,27,230.85954537500004,223.62657577499988
643,27,265.35522202500016,245.4831159999998
644,27,224.24442402500011,248.00734392499993
645,27,270.6133179,261.6515324249999
646,27,238.77271627500005,230.12834777499995
647,27,270.9871301000003,227.72427672499995
648,27,214.7636921500002,203.90419669999994
649,28,157.28460897500005,139.2817276
650,28,166.21557560000014,122.325641325
651,28,143.6236678750002,141.38657772499994
652,28,130.2422963750001,122.99001827499993
653,28,132.71151799999998,150.71442
654,28,159.40351162500002,165.71979414999987
655,28,179.77957497499995,195.15953919999998
656,28,195.96369967500004,224.69792729999978
657,28,224.16130837500012,230.55330397500012
658,28,237.72178075000033,247.45947740000005
659,28,267.883136625,278.2016572250001
660,28,306.87331842500004,238.01950959999988
661,28,292.15541210000015,254.96506159999984
662,28,256.63662294999995,218.7177965999999
663,28,243.69346655000012,211.92931919999978
664,28,207.66404799999998,243.11986099999996
665,28,217.501891575,228.34025707499998
666,28,252.39537782500008,209.21359004999988
667,28,277.2634413750004,199.97477520000012
668,28,302.2630351250003,219.69712844999998
669,28,285.91377079999995,243.43598559999975
670,28,242.90224342500008,247.45523602499995
671,28,258.58622425000016,214.49861165
672,28,200.99576825000014,201.6701719749999
673,29,127.208318025,117.36642727500002
674,29,133.08375027500006,133.10878279999997
675,29,105.06501850000005,109.60125782499989
676,29,109.70417310000012,110.94164042499995
677,29,130.72468040000015,128.84715870000008
678,29,155.01710147500012,176.75189905000008
679,29,168.46149990000015,192.74968865
680,29,229.3127744750001,248.8252602249999
681,29,184.07682527500012,257.420776975
682,29,164.50813797500007,175.83738927500005
683,29,176.78800452500008,183.93138267499992
684,29,178.45328104999987,234.67824952499973
685,29,197.84216869999995,239.12527027500013
686,29,210.09998542500023,237.03378475000002
687,29,191.72380189999996,186.78047307499995
688,29,182.48427122500004,203.61496514999982
689,29,193.16859252500018,201.651917575
690,29,192.61689527500005,239.37599744999997
691,29,204.26243415000008,243.6249966000001
692,29,272.5677976,263.4248722999999
693,29,239.0901690000003,218.9767290750001
694,29,207.52160045000016,185.8638006249999
695,29,182.34386959999998,186.80520769999998
696,29,153.9067616750001,168.87152172500004
697,30,139.9510151,144.85180372499994
698,30,144.69544220000023,173.35453824999993
699,30,143.9613710000003,162.72236812499997
700,30,128.9307611750001,167.34375829999993
701,30,150.66759127500012,165.3225041999999
702,30,172.81333782500025,195.37484940000002
703,30,147.83043077500014,182.55163987499986
704,30,210.81061165000023,182.32014209999997
705,30,225.23083537500025,205.60643299999995
706,30,226.06411754999993,247.22753279999984
707,30,194.81285702500014,249.70787469999985
