hour,day,reserve_up_MW,reserve_down_MW
1,1,152.0861680750001,168.24203857499998
2,1,156.70357455000016,193.09632074999996
3,1,121.76049477500007,146.3393285
4,1,158.8882189750001,154.606026725
5,1,182.00372625000006,137.28014924999997
6,1,179.42679702500007,158.767129925
7,1,227.16589472499996,146.74262260000003
8,1,238.61687997500027,195.1147322
9,1,220.09552672500018,230.70061117499998
10,1,183.789204475,163.1292004249998
11,1,227.83390582500016,189.4288464
12,1,273.13943795000006,215.77543347500014
13,1,259.221638525,214.47223939999998
14,1,218.46777312499995,220.46063649999996
15,1,237.75412025000006,192.50826365000012
16,1,192.90314212500027,197.186472725
17,1,193.2640004750001,201.44718992499998
18,1,210.84069222500005,244.4232057750001
19,1,269.055525825,222.875070075
20,1,283.72574747499993,263.0250798249999
21,1,216.40380699999992,243.56015254999988
22,1,245.48496442500004,217.1996301499999
23,1,164.74025662499997,205.68331342499994
24,1,148.52551197500003,149.702894825
25,2,139.51628205000003,169.36846615000002
26,2,128.95004635000015,159.09519672499994
27,2,149.58318080000004,154.69184304999993
28,2,151.57379432500022,159.88706387499997
29,2,143.91815407499996,159.615925475
30,2,193.90663997500008,172.64773669999994
31,2,226.66260034999993,155.10572472499996
32,2,213.59603502500005,244.04516829999983
33,2,211.69012775000016,235.93974382499982
34,2,207.30327597500002,206.0049861000001
35,2,268.36323877499996,228.04503192500002
36,2,290.6515607000003,287.4167450249997
37,2,260.93472645,273.3446049
38,2,217.48583354999994,280.2512108749998
39,2,245.80870879999995,265.631883675
40,2,247.6318215500005,202.8977561499999
41,2,297.3030054500002,223.89157262499987
42,2,282.22179770000014,212.85134609999994
43,2,265.5476176500005,234.68733180000004
44,2,272.7897195999999,278.88242982500003
45,2,345.3695392000003,218.29433254999992
46,2,229.03213790000012,222.55438309999988
47,2,211.75425797499986,200.5994450999999
48,2,172.25014652500016,191.76197637500002
49,3,123.0088141750001,136.93853890000003
50,3,141.93878980000002,109.25202312499998
51,3,153.76902535000008,124.15267137499991
52,3,201.59869932500004,134.87858227499993
53,3,178.7598205750001,162.32419379999993
54,3,184.23604350000016,223.16458684999998
55,3,219.68297520000004,182.42966802500015
56,3,257.0543696250001,183.366849325
57,3,235.78174624999994,246.51675922499993
58,3,270.9734468249998,248.62041454999977
59,3,320.81855387500013,230.13185917499993
60,3,295.4667845250001,291.21188680000006
61,3,266.6586348750002,260.29506304999995
62,3,247.76878334999998,221.44098585000006
63,3,269.6337341500001,330.0259697249998
64,3,260.90788810000004,259.84506569999985
65,3,272.5269189500002,248.85746527499987
66,3,265.52328487500023,238.29215445
67,3,312.72244294999985,321.3491376999997
68,3,221.6412176999999,281.1987267249999
69,3,278.8666101,271.8209844249999
70,3,317.7608014000001,226.78075402500008
71,3,215.07797087500006,238.80589842499998
72,3,176.43880217499998,207.3912782749999
73,4,138.38913180000003,171.15029664999986
74,4,96.215628975,149.478205225
75,4,145.66085800000008,141.63458979999996
76,4,139.83588315000006,140.5624388249999
77,4,160.16382687500015,138.29896659999997
78,4,143.83322375000066,185.90247664999995
79,4,170.35146845000006,212.9979299750001
80,4,215.60414872500004,182.34023567500003
81,4,300.4204522500003,270.8769658749998
82,4,258.39653420000013,276.55635752499984
83,4,320.41619125,367.45811059999994
84,4,293.16492232500013,307.12950587499995
85,4,260.72399415,250.717243275
86,4,326.0685317750002,277.1645175499999
87,4,276.52368510000025,360.68412244999996
88,4,288.3038553500004,226.3055882
89,4,234.34333547500015,211.24806732500002
90,4,291.1680132500002,263.817811225
91,4,351.41718040000023,312.0550913999997
92,4,298.8662429750003,230.86619584999994
93,4,237.415669825,273.53171322500003
94,4,238.96874212499984,211.92385059999978
95,4,198.7171667500001,219.8899455499999
96,4,196.24340642500005,227.72374017500007
97,5,144.0440469250001,156.426153575
98,5,157.2808018250002,140.0748706249999
99,5,125.31543032500007,168.95228257500003
100,5,128.19172147500007,142.92226124999988
101,5,166.86922470000025,150.0033482999999
102,5,201.34508192500004,207.30442442499998
103,5,189.55862432499993,197.2986076749998
104,5,243.83179730000006,241.57375740000003
105,5,262.6642059750001,283.5563332999999
106,5,305.03766997500014,332.5018083499998
107,5,316.3707986750002,255.96892039999977
108,5,329.89473985000006,239.5881087499999
109,5,275.15230645000025,289.42514560000006
110,5,268.53368420000015,249.70316374999993
111,5,244.9408416250003,231.77440225000004
112,5,223.465898475,210.39727457499998
113,5,237.44065297500026,239.45426019999996
