hour,day,reserve_up_MW,reserve_down_MW
1,1,180.8748626750001,177.56554872500004
2,1,184.52598205000007,131.40136415
3,1,134.53043870000002,140.414684625
4,1,113.15174047500005,124.92358087499996
5,1,165.99648457499995,143.42146235
6,1,163.74449852500004,199.07542449999994
7,1,186.63032885,212.4562472
8,1,213.73037802500022,187.32984702500005
9,1,232.4141463000003,180.89604317499993
10,1,216.2445458750002,242.96310424999996
11,1,193.38508097500016,196.8571685750001
12,1,234.63583950000015,248.82373604999992
13,1,278.66245974999987,231.2121476499998
14,1,246.53160777500023,250.19861552499998
15,1,237.09714872499993,208.24597422499988
16,1,221.32091212499992,246.60444267499992
17,1,219.9837386750001,202.884575725
18,1,217.90216930000014,275.7610606499998
19,1,245.23403767500008,214.91033170000003
20,1,273.8454908999999,217.2903034499999
21,1,184.78196675000012,228.02502277499985
22,1,269.8058431000005,243.22656187499996
23,1,161.9986607750002,188.69057965000002
24,1,155.450837425,147.77138372499994
25,2,101.61932379999995,135.5395329499999
26,2,151.0977226,152.557366575
27,2,136.21481985000008,146.94078277500006
28,2,137.23290105000012,133.5589573
29,2,149.58950632499995,116.73104117499996
30,2,169.00347585000003,181.75512357500003
31,2,182.9314450249999,214.17832447499995
32,2,196.4255936500001,223.1550646500001
33,2,240.9220436500001,256.01225252499995
34,2,251.49755365000044,222.82168785
35,2,254.80256507500013,249.2853952250001
36,2,295.01688590000003,238.70271694999983
37,2,225.15588480000014,279.5394276000002
38,2,371.6495394750003,258.1001261249998
39,2,245.30365180000018,291.96697747499974
40,2,276.503039175,255.53420004999992
41,2,229.73868732500003,190.71347017499994
42,2,311.5977824749999,237.84940274999985
43,2,242.84329630000013,264.3537589750002
44,2,230.7216016500002,227.87142064999978
45,2,233.67131194999996,235.894866025
46,2,202.65689240000015,231.80177642499993
47,2,187.0950245250001,247.74572172499995
48,2,183.1060661250001,140.0261223999999
49,3,163.99424585000003,168.32997144999993
50,3,128.6841202750002,119.0884827
51,3,170.23507442500014,137.14415144999992
52,3,128.316310975,143.883194625
53,3,147.07206607500018,191.97595082499993
54,3,208.2379831500001,197.6841852499999
55,3,239.1607499000001,235.3698638250001
56,3,269.2353165500001,258.3577528750001
57,3,295.74830095000004,290.71894632499993
58,3,227.12175707500006,263.0598299000002
59,3,237.0390650500001,319.6500962499998
60,3,290.37103475000004,278.860825975
61,3,252.8399170500004,270.15133754999994
62,3,203.1241652000001,236.83801957499998
63,3,299.51944534999996,195.55548027499998
64,3,224.45100125,240.0852224
65,3,241.35144255000017,194.14691829999998
66,3,253.7043314500001,239.03419624999998
67,3,387.7843237750001,207.64948687500004
68,3,253.23536717500002,259.88909260000014
69,3,241.51113767500016,247.50347130000006
70,3,240.14743237500016,208.81443020000006
71,3,175.35536992500005,195.66992412499997
72,3,162.69618457500007,186.54832894999993
73,4,186.23183570000012,167.75365955000007
74,4,126.517707075,160.71439887499992
75,4,132.43510279999998,127.78352082499998
76,4,116.01921777499999,160.17706987499997
77,4,150.91010027500008,155.1388289749999
78,4,187.61479337499992,207.04908629999989
79,4,210.0476152499999,230.88362732500013
80,4,276.19444745,311.61256417500005
81,4,314.5600398750001,270.86420449999997
82,4,231.59334877499992,340.5189322499999
83,4,244.05196635000004,338.9184392499999
84,4,282.7217648000001,302.9311567750001
85,4,260.24972335000007,201.7324555500001
86,4,419.0887999000002,240.40567467499983
87,4,237.66474484999998,264.3411695499999
88,4,245.78693255000007,250.57684365000017
89,4,241.6386735750003,218.39167597499997
90,4,241.6618777000003,252.45155882499984
91,4,244.83680897500017,258.08397219999983
92,4,274.4476864250005,205.0086251250001
93,4,256.82788302500023,220.3528539
94,4,279.74846325000016,254.286251925
95,4,199.08645140000016,179.10711892499995
96,4,168.373453825,180.48130907499998
97,5,168.5077899000001,177.23073742499994
98,5,132.103338275,119.91835332500003
99,5,150.8182418500001,119.41054629999991
100,5,153.50602995000034,168.97298702500004
101,5,200.08833412500007,152.08430522499998
102,5,200.28423845000003,171.8395069999999
103,5,212.90140755000007,226.3661947
104,5,196.73399972500022,320.58743845000015
105,5,297.8265520750001,298.05827767500017
106,5,256.57953610000015,247.21859152499985
107,5,279.8262666,274.38911780000007
108,5,288.6723700000001,314.50935525
109,5,307.96623059999996,254.40940094999985
110,5,254.08976724999997,253.17936569999995
111,5,210.85503407500028,298.26773345
112,5,276.99710445000005,307.21501132499986
113,5,228.37476639999994,234.71108050000004
114,5,214.98958932500022,218.4787884999999
115,5,296.5109474250004,237.37302664999987
116,5,330.304883375,270.59332047499987
117,5,272.87635529999994,276.99362702499997
118,5,229.44455254999997,216.0141848749999
119,5,196.2973795000003,168.65661882499995
120,5,144.41473757500012,151.22667342499997
121,6,143.25701280000004,141.005785075
122,6,134.35639642500024,139.82748812499995
123,6,160.197570375,159.066632025
124,6,187.18527565000022,121.53482002499995
125,6,190.93857437500012,140.42680697500003
126,6,231.57136130000015,207.8559566
127,6,211.12283472500002,220.7330524749999
128,6,210.53520732500013,222.356241425
129,6,272.64490382500003,322.73938414999986
130,6,250.111729125,271.28898565
131,6,297.41425485,227.24113180000003
132,6,303.4170412750001,224.19157325000003
133,6,231.327740275,300.29401372499996
134,6,225.15409867500023,229.8007033999998
135,6,218.61545812500003,235.6636734000001
136,6,208.05537935000032,231.2291884500001
137,6,222.72478662500015,318.94384322500014
138,6,226.70964402500007,296.0731911749999
139,6,257.81021595000027,273.50961252499985
140,6,267.0433958500001,237.24318799999975
141,6,246.0869326500003,221.50937437499985
142,6,225.11843412500008,173.32015020000006
143,6,220.45645355000005,180.06001294999993
144,6,201.46922122499998,175.19114952499996
145,7,139.9730489000003,156.98027835
146,7,152.4866818750001,153.96578184999993
147,7,104.2356497750001,148.609547625
148,7,129.96913739999997,159.66927419999996
149,7,166.13068005000014,143.04504497499985
150,7,152.0262241000001,208.21453897499998
151,7,209.57685099999998,191.78484610000004
152,7,222.09968074999995,230.3671962499999
153,7,241.49777432500014,223.068878725
154,7,328.48526549999997,257.9709570750001
155,7,234.466120875,271.23366349999986
156,7,304.7992327999999,293.7439971499999
157,7,186.57466217500007,266.889241075
158,7,164.22917434999988,216.53630867499987
159,7,199.89154127500024,216.59578935000002
160,7,228.78454205000003,203.1104663
161,7,216.36015700000002,212.2359877249999
162,7,233.98135237500006,265.45590410000005
163,7,229.0637927499999,187.33993337500004
164,7,213.83699300000018,184.44180610000018
165,7,234.843579675,261.185641825
166,7,236.69538282500014,203.32620917500003
167,7,164.02904625000014,211.6099811
168,7,161.15717824999996,182.226888
169,8,135.65377315,153.05383917500004
170,8,171.39830690000014,152.89886499999994
171,8,143.3608725250001,149.08251345
172,8,147.8593282000001,133.68849865000004
173,8,151.09642182500005,210.737228125
174,8,208.82036387500023,139.56035057500003
175,8,174.58546675000028,162.77217997500003
176,8,222.7352252,184.51450162500004
177,8,203.10980310000048,259.2333629000001
178,8,207.72886622500036,254.39097517499982
179,8,189.51732729999998,171.60974110000006
180,8,244.12927810000008,262.60270572499996
181,8,244.20317200000022,210.59336417499998
182,8,271.9527494999999,196.3709998749999
183,8,232.18144290000035,254.44197074999997
184,8,236.48248539999997,204.551588925
185,8,185.92736085,219.72546617499995
186,8,227.14518922499997,194.42263637500005
187,8,232.36794152499994,251.85756524999988
188,8,171.88123245000008,236.23697777499996
189,8,203.86517635000007,241.97909520000007
190,8,173.87311254999986,189.052807375
191,8,181.87926602500005,144.79062632499995
192,8,156.64744294999997,145.229153175
193,9,113.66268442499998,123.77683994999995
194,9,152.2753619,100.53353190000004
195,9,120.85190672500005,109.47747259999994
196,9,116.10074529999996,157.019377825
197,9,182.7121890250002,209.48571192499998
198,9,205.60724147500002,253.86314972499991
199,9,223.61701362500025,230.48594335000004
200,9,316.93511290000015,203.88993995000004
201,9,261.14703375000016,314.38683079999987
202,9,269.19252172500023,306.50381604999995
203,9,290.0368381500006,269.76120242499985
204,9,277.0490659750003,239.18262664999995
205,9,251.60886915000006,232.18736665
206,9,239.64267985000004,258.5199514
207,9,203.72068699999988,219.42949679999998
208,9,335.848147475,196.88585309999985
209,9,283.9618192999999,262.0637797250001
210,9,194.63726810000003,245.6680010249999
211,9,271.64497775000007,240.80128232499987
212,9,266.6885237250002,264.07247102499997
213,9,267.3986745999999,225.78210484999997
214,9,215.18633680000022,193.43905262499987
215,9,198.84580607499998,147.89963409999993
216,9,172.6631677250001,159.62582007500004
217,10,160.37851762500006,157.63722704999998
218,10,148.943817575,128.55161712499998
219,10,124.60295547499997,122.44387895
220,10,139.96221562500006,135.84434872499997
221,10,180.4749276500001,163.1913865749999
222,10,293.15461945000004,191.26600804999998
223,10,215.01188345000057,196.65835114999985
224,10,333.4495214,286.2650329500001
225,10,291.87881445000016,271.887491225
226,10,327.0637541000003,258.6463306499998
227,10,286.40371295,263.93092935000016
228,10,282.9959582499999,235.21022287499997
229,10,297.81739460000006,233.45408285000002
230,10,250.19198772500005,218.17292674999987
231,10,199.94298077499997,189.108067425
232,10,265.67791292500027,275.8820769750001
233,10,222.49322022499996,280.66837062499997
234,10,301.47459630000026,221.81998175000015
235,10,280.81120154999996,247.47549767499999
236,10,213.621845425,320.117340775
237,10,264.74953962500007,203.396115975
238,10,205.6184980249998,177.91255332500015
239,10,203.90690285000005,183.13399785
240,10,169.68335277500006,167.42708234999992
241,11,169.17915167500013,162.4121676749998
242,11,144.86285310000008,145.4614598
243,11,174.85154822500033,150.06075765000003
244,11,109.11003177500007,140.30707919999986
245,11,164.83350700000005,168.73176242500003
246,11,246.50371177500023,188.12285272500003
247,11,225.62230307499993,183.5227913749999
248,11,253.16013050000026,167.01401702499993
249,11,327.0185930000001,302.8474461499998
250,11,283.27329172500026,272.39482209999994
251,11,349.2942173000006,311.9390513999998
252,11,302.80377575,231.77085659999997
253,11,229.16635187500003,179.3336032250001
254,11,295.9276334,278.21056709999993
255,11,305.00772010000003,274.38160202500006
256,11,214.56581460000012,213.65514034999995
257,11,281.7604588000007,216.21342949999996
258,11,213.42397549999995,235.76875375000003
259,11,273.1520373000001,269.3394540499999
260,11,281.1579575499999,199.9697618499999
261,11,210.39304214999981,233.90302710000003
262,11,213.0832983500002,240.095566675
263,11,176.70775415000003,152.392270875
264,11,169.64344882500018,147.921782425
265,12,205.14076902500003,157.61589252499994
266,12,110.40289482500003,166.26593365000008
267,12,116.701794225,143.46241612500003
268,12,153.01049347500003,159.5782318999999
269,12,208.1454472500002,181.2682257
270,12,206.64820235,198.2469045499999
271,12,228.342463875,250.56423667499996
272,12,248.31509330000017,256.21424547499987
273,12,267.46905542500036,312.29289352499984
274,12,249.88623762500004,270.89596715
275,12,305.78011950000007,271.23939474999986
276,12,302.2775701000001,327.94175905
277,12,228.48235850000026,276.47944705
278,12,245.39105694999984,250.08921777500007
279,12,197.62279410000005,261.29259374999987
280,12,242.70579225000046,263.3682041249999
281,12,216.7615351,191.07019032500017
282,12,229.7566720500002,236.08549287500009
283,12,277.4290912500002,245.68467407499992
284,12,267.5722860249999,180.7566308499999
285,12,281.65185859999997,243.18377007500004
286,12,199.20857367500003,210.9624906749999
287,12,148.18315185000006,169.10543817499996
288,12,197.83555552500002,158.305057075
289,13,136.90431254999993,194.11266589999997
290,13,153.15813322500003,152.66661064999997
291,13,136.62576345000008,153.03253219999996
292,13,139.12674215000013,183.08470299999993
293,13,158.877155125,218.20400704999992
294,13,186.8057533,180.74333969999998
295,13,253.37874910000016,231.47358304999995
296,13,286.67350887500015,240.84535577499997
297,13,301.5556798750001,288.909158375
298,13,326.97515845000044,331.51964432500006
299,13,265.28154160000025,315.4644296000001
300,13,232.15478805000004,278.3146286499999
301,13,267.9413878249999,259.9598955749998
302,13,220.712143925,231.84842579999986
303,13,265.9963447000003,280.19188105
304,13,257.9302287499999,254.37783824999974
305,13,259.4660024000001,231.09943484999988
306,13,257.95446562500007,263.09943095
307,13,315.36213620000024,233.16344564999997
308,13,274.57776160000014,279.40286842500007
309,13,289.3219405250007,234.4817773749999
310,13,242.37911865000007,207.22708674999996
311,13,174.49539692500025,156.01869292499993
312,13,138.11354152500013,169.69451627499998
313,14,144.2132384,177.33115605
314,14,149.67956625000005,134.70848305
315,14,144.14630445000006,159.032160875
316,14,167.24394727500004,132.76644664999998
317,14,133.69985685000017,150.57456607500004
318,14,180.76063490000016,200.78966652499997
319,14,192.76717992499994,190.72917677499993
320,14,223.1966171500001,236.64463914999988
321,14,258.7858202500001,232.83132427499993
322,14,312.44973274999995,204.27342199999987
323,14,282.7926579500006,296.74910232499997
324,14,273.69264575,295.59658097499994
325,14,258.9939211749998,245.40303042500008
326,14,218.31438815,160.61229759999986
327,14,181.64070822500014,210.2561736249999
328,14,284.7745076249999,234.99067809999997
329,14,220.47288219999996,214.78690395
330,14,290.94036552500023,311.38158324999995
331,14,208.82864280000035,241.20824487500005
332,14,226.47114230000005,267.6848084999999
333,14,199.676399225,190.72385030000012
334,14,194.34353164999985,253.62081387499993
335,14,151.00488629999995,172.389339875
336,14,174.9905544000001,141.266848725
337,15,180.6550777750001,167.204465825
338,15,133.0587511750001,118.81715930000006
339,15,118.00770535000001,183.2853983249999
340,15,140.5079567250001,117.31008044999999
341,15,138.11534654999997,152.40781464999992
342,15,169.4495461000002,190.71663584999993
343,15,149.64757597500025,168.756541475
344,15,197.86235335,234.83072102499983
345,15,238.69868129999986,261.21780117499975
346,15,202.41575920000008,186.55993255
347,15,217.06093335000003,287.160185125
348,15,232.2039969499999,203.03910725000014
349,15,248.08523804999996,196.46441449999986
350,15,260.97432960000003,243.74247055
351,15,217.2337055249999,229.11170994999998
352,15,240.9364932750001,267.03712325
353,15,243.0842678000003,258.8805110249999
354,15,211.71173577500008,272.03645724999984
355,15,321.99990260000004,291.4865225750001
356,15,233.89878732500017,271.44199147500007
357,15,235.35778729999998,213.9269468500001
358,15,196.88446477500017,140.81573177500005
359,15,184.12956762500008,182.9088999
360,15,130.46773850000002,172.31498204999997
361,16,116.26523267500002,118.69829229999999
362,16,139.54631332499994,126.42152272499993
363,16,146.47469994999994,144.99802554999997
364,16,151.80897350000006,178.67293637499995
365,16,142.93262724999994,154.14869462499996
366,16,185.86048660000014,211.94426867500002
367,16,279.81102210000057,224.89617990000008
368,16,221.8035098249999,269.76609847500004
369,16,310.6324007500002,235.08090367499997
370,16,238.9547163749999,215.25186537499997
371,16,246.0717275000002,251.33765540000005
372,16,293.70295840000006,338.2531988499999
373,16,268.42281755000016,200.15289589999978
374,16,247.188287225,313.82936157499984
375,16,267.04987657500004,265.71620469999993
376,16,241.1815122000001,254.77546860000007
377,16,230.27684162500015,287.61691224999987
378,16,285.90290157500004,249.11952462499988
379,16,262.0921677500001,253.5313866749999
380,16,312.7881971,253.75858242499982
381,16,233.26700355000008,265.901599825
382,16,240.38179987499996,270.83823707499994
383,16,158.6594299499999,189.39676122500003
384,16,195.80412174999998,118.82699329999994
385,17,184.38132297500005,145.08147545000003
386,17,162.297031775,138.50613239999996
387,17,145.384391475,137.00598509999992
388,17,134.98987770000002,166.21552542499995
389,17,187.648448625,171.73549610000003
390,17,239.77502994999992,212.00004382499998
391,17,170.373456575,272.7527893749998
392,17,267.12183527499997,255.39326445000012
393,17,285.830870525,258.99648434999995
394,17,304.81804235000027,257.84351355000007
395,17,253.89989755000005,327.08305495
396,17,232.01696067500018,290.4510864
397,17,255.55245192500013,327.98755349999993
398,17,242.39121860000012,190.28458287499987
399,17,292.05779747500003,220.30457037499997
400,17,250.0148577000004,236.41032560000008
401,17,256.31564775000015,262.91123914999986
402,17,227.1118161500001,251.8782259750001
403,17,301.905274375,313.4454528
404,17,236.3278262000003,272.95311997500005
405,17,267.83686557500016,233.3700769749998
406,17,222.63625067500004,249.300263075
407,17,195.0391831250002,173.516627025
408,17,174.10285435000011,154.0095336249999
409,18,183.6407311250001,162.32304849999986
410,18,181.54019115000023,155.73341452500006
411,18,147.6490074750002,154.87085987499992
412,18,170.21264077500007,164.56607822499996
413,18,177.40653630000017,219.6633700499999
414,18,197.58884335000005,227.5807824499999
415,18,321.80923485000017,231.83670100000006
416,18,243.8272405000002,256.8467027500002
417,18,272.758143525,277.02992429999983
418,18,329.6184988250003,253.5154243249999
419,18,226.4200381999999,290.65809887499995
420,18,241.30271187500006,353.0585241749999
421,18,235.27546572500012,281.83114415000006
422,18,203.05691857500005,288.03131099999996
423,18,197.70877950000033,274.2334961749999
424,18,257.18740427500006,235.32891795
425,18,193.36296705000012,210.754049125
426,18,274.9367424999999,196.96899260000006
427,18,259.6450956000002,294.3690045
428,18,274.427513225,216.05433644999977
429,18,274.53749170000026,219.1775717
430,18,256.1491079250003,347.55669049999983
431,18,182.1084774500001,198.02078789999985
432,18,170.94195835,201.18965919999994
433,19,200.672404025,157.22708087500004
434,19,144.49089515000003,169.96427365
435,19,173.3956341000001,117.01348477500002
436,19,163.9919899250001,174.75573407499996
437,19,186.26384149999996,180.89973877499997
438,19,198.1518862250001,219.05607812499994
439,19,290.43342377499994,259.8300027249999
440,19,302.315980725,295.02335652499994
441,19,306.79128952500025,238.39646027500007
442,19,345.1320920000003,287.38886809999997
443,19,291.72064392499993,301.8258215499999
444,19,224.43102762500013,307.28534434999995
445,19,224.27473340000026,270.363419525
446,19,285.9936214499999,249.18024485
447,19,263.81925637500024,271.733059725
448,19,255.46457682499997,199.00383842500003
449,19,255.08306492499997,231.64110237500012
450,19,264.3143249500002,277.80355152499976
451,19,232.6149776500002,302.45120460000004
452,19,265.6712737749999,233.12518047499998
453,19,191.71444232499994,198.71368802500007
454,19,247.2614629499999,229.3643628999998
455,19,223.64887952500032,220.3148258
456,19,192.328408825,181.321118275
457,20,174.2162314750001,122.70749307499995
458,20,152.99187055,121.11792027499993
459,20,124.90159097500012,158.5278328999999
460,20,177.80369687500007,140.246919375
461,20,176.597663875,166.68534227499998
462,20,216.10343212500013,162.94906685
463,20,223.99694270000015,235.78299587499993
464,20,237.52845454999994,231.18810180000003
465,20,258.7851375750003,286.8265012999999
466,20,322.5661381000002,301.7685596999998
467,20,305.30024842499995,263.93384147499995
468,20,344.769939,224.50037915000013
469,20,233.72543410000014,231.84902114999994
470,20,214.73496910000023,278.73106232500004
471,20,240.10643254999997,274.40554222499975
472,20,241.51133222500007,242.63489944999984
473,20,220.4128314499999,234.48568922499976
474,20,264.86975685000004,203.76429305000005
475,20,238.88612025000037,203.53760454999997
476,20,272.9606294000001,274.918586
477,20,278.7316517750002,243.70132667500013
478,20,208.43060217500016,226.7597899
479,20,228.12911370000018,178.79093207499997
480,20,168.43709385000005,185.21413935
481,21,196.82142215000027,190.55446622500003
482,21,151.60357232500013,193.02708189999998
483,21,210.05937767500006,157.23345792499993
484,21,156.22397867499996,149.46871184999992
485,21,171.19864832500008,169.037749775
486,21,125.3212474250002,199.27400162499993
487,21,247.02090950000002,185.60095439999992
488,21,170.37058165000013,221.92523399999993
489,21,291.7939671000001,230.72792194999985
490,21,293.1734149500002,231.94753202500007
491,21,285.02028559999997,274.54393977499996
492,21,226.73816907499997,325.1269009499999
493,21,247.93888700000022,228.13837155000004
494,21,230.24083170000011,215.5923791000001
495,21,251.88772627499998,206.0871987
496,21,202.074115425,213.24670572499997
497,21,208.7634405000002,166.4785459750002
498,21,234.58011570000014,217.49820567500004
499,21,192.43583327500005,272.595832
500,21,213.96655152500009,192.0311700500001
501,21,227.94937427500008,274.7587987999999
502,21,242.56510762500017,242.1288472249999
