hour,resource,configuration,day,production_MW
184,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_1_dn_1,7,42.069
185,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_1_dn_1,7,42.069
186,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_1_dn_1,7,42.069
187,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_1_dn_1,7,42.069
188,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_1_dn_1,7,42.069
189,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_1_dn_1,7,42.069
190,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_1_dn_1,7,42.069
191,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_1_dn_1,7,42.069
192,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_1_dn_1,7,42.069
169,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
170,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
171,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
172,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
173,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
174,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
175,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
176,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
177,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
178,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
179,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
180,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
181,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
182,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
183,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
184,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
185,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
186,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
187,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
188,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
189,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
190,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
191,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
192,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,42.069
169,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
170,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
171,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
172,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
173,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
174,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
175,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
176,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
177,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
178,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
179,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
180,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
181,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
182,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
183,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
184,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
185,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
186,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
187,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
188,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
189,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
190,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
191,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
192,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,42.069
169,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
170,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
171,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
172,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
173,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
174,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
175,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
176,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.06899999999999
177,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
178,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
179,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
180,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
181,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
182,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.06899999999996
183,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
184,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.06899999999999
185,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
186,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
187,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
188,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
189,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
190,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
191,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.069
192,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_dn_0,7,42.06900000000002
169,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
170,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
171,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
172,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
173,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
174,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
175,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
176,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
177,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
178,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
179,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
180,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
181,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
182,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
183,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
184,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
185,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
186,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
187,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
188,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
189,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
190,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
191,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
192,hydroelectric_pumped_storage,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,42.069
169,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,116.67712000000002
170,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,100.07423999999997
171,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,75.11552
172,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,103.70816
173,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,103.46879999999999
174,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,155.32288
175,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,163.50464
176,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,124.48896
177,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,129.3632
178,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,180.89088000000015
179,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,173.12256
180,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,175.25503999999984
181,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,160.71936
182,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,98.0288
183,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,84.12416
184,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,79.38048
185,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,60.144639999999995
186,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,14.20928
187,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,8.5952
188,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,24.305919999999997
189,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,83.68896
190,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,43.60704
191,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,45.13024
192,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,94.61248000000002
169,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,116.67712000000002
170,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,100.07423999999997
171,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,75.11552
172,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,103.70816
173,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,103.46879999999999
174,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,155.32288
175,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,163.50464
176,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,124.48896
177,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,129.3632
178,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,180.89088000000015
179,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,173.12256
180,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,175.25503999999984
181,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,160.71936
182,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,98.0288
183,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,84.12416
184,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,79.38048
185,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,60.144639999999995
186,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,14.20928
187,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,8.5952
188,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,24.305919999999997
189,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,83.68896
190,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,43.60704
191,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,45.13024
192,onshore_wind_turbine,base_ramp_storage_envelopes_up_1_dn_1,7,94.61248000000002
169,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,116.67712000000002
170,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,100.07423999999997
171,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,75.11552
172,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,103.70816
173,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,103.46879999999999
174,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,155.32288
175,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,163.50464
176,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,124.48896
177,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,129.3632
178,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,180.89088000000015
179,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,173.12256
180,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,175.25503999999984
181,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,160.71936
182,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,98.0288
183,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,84.12416
184,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,79.38048
185,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,60.144639999999995
186,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,14.20928
187,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,8.5952
188,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,24.305919999999997
189,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,83.68896
190,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,43.60704
191,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,45.13024
192,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_4_dn_0_4,7,94.61248000000002
169,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,116.67712000000002
170,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,100.07423999999997
171,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,75.11552
172,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,103.70816
173,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,103.46879999999999
174,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,155.32288
175,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,163.50464
176,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,124.48896
177,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,129.3632
178,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,180.89088000000015
179,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,173.12256
180,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,175.25503999999984
181,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,160.71936
182,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,98.0288
183,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,84.12416
184,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,79.38048
185,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,60.144639999999995
186,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,14.20928
187,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,8.5952
188,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,24.305919999999997
189,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,83.68896
190,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,43.60704
191,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,45.13024
192,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_8_dn_0_8,7,94.61248000000002
169,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,116.67712000000002
170,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,100.07423999999997
171,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,75.11552
172,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,103.70816
173,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,103.46879999999999
174,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,155.32288
175,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,163.50464
176,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,124.48896
177,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,129.3632
178,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,180.89087999999987
179,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,173.12256
180,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,175.25503999999978
181,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,160.71936
182,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,98.0288
183,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,84.12416
184,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,79.38048
185,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,60.144639999999995
186,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,14.20928
187,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,8.595199999999998
188,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,24.305919999999997
189,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,83.68896
190,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,43.60704
191,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,45.13024
192,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_dn_0,7,94.61248
169,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,116.67712000000002
170,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,100.07423999999997
171,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,75.11552
172,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,103.70816
173,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,103.46879999999999
174,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,155.32288
175,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,163.50464
176,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,124.48896
177,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,129.3632
178,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,180.89088000000015
179,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,173.12256
180,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,175.25503999999984
181,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,160.71936
182,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,98.0288
183,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,84.12416
184,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,79.38048
185,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,60.144639999999995
186,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,14.20928
187,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,8.5952
188,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,24.305919999999997
189,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,83.68896
190,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,43.60704
191,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,45.13024
192,onshore_wind_turbine,base_ramp_storage_envelopes_up_0_6_dn_0_6,7,94.61248000000002
169,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1258.725
170,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1258.725
171,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1258.725
172,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1258.725
173,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1258.725
174,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1258.725
175,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1258.725
176,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1258.725
177,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1059.8803096594752
178,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,969.8515303644037
179,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1092.3153532990702
180,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,958.323148
181,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1065.6088280000001
182,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,990.7986571504564
183,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,900.3653130012592
184,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1142.4477080000001
185,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1226.972391
186,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1565.3967894559341
187,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1515.042072557749
188,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1460.7618109999999
189,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1258.725
190,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1258.725
191,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1258.725
192,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_0_2_dn_0_2,7,1258.725
169,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,1258.725
170,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,1258.725
171,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,1258.725
172,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,1258.725
173,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,1258.725
174,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,1258.725
175,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,1258.725
176,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,1258.725
177,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,1047.3251233181154
178,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,770.5219403181155
179,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,571.645
180,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,571.645
181,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,571.645
182,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,571.645
183,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,571.645
184,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,818.5477080000001
185,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,1093.857692
186,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,1934.023
187,natural_gas_fired_combined_cycle,base_ramp_storage_envelopes_up_1_dn_1,7,1810.8138444448743
