rho,mu,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
0.0,θUPDIS/RESUPDIS,1.0000000000000013,0.9201622304672354,0.8563638177498141,0.8540644352685755,0.8459191104620765,0.7481997988385917,0.6781930120623647,0.4583706607368598,0.23282962754646433,0.07218684864858117,0.09304225561621152,0.07014497269816712,0.05971297077370549,0.05596045213240274,0.03289192590435944,0.02489901395112116,0.022195688574517376,0.020091883652987644,0.018184495975434378,0.014990794322439086,0.01184544795297473,0.009501367677943297,0.012461112870515732,0.010199960846013047
0.0,θUPCH/RESUPCH,0.9999999999999973,0.9125844081680179,0.8510445935050349,0.8377290822370344,0.8367168862104917,0.7493709157793735,0.6567500982881221,0.4363214208666143,0.2070672179059668,0.0875993950369167,0.08157052779236432,0.06556211456143146,0.06945176457495285,0.05770489850501474,0.031071273233437207,0.02405585615102246,0.0213997329715082,0.02174903954273371,0.01479598882865876,0.014139352855839346,0.01138763888204118,0.00947609877758072,0.010888678448705426,0.008009735020496393
0.0,θDNDIS/RESDNDIS,1.0,0.9250485617572046,0.8971454192408977,0.8541520360505699,0.8228600542294586,0.8206876955009849,0.7498641344874921,0.6886905147249197,0.4715053473158157,0.21427379556891343,0.17636223759666525,0.08047679748406733,0.09540718954887474,0.08330364266804925,0.044051549791834774,0.037867985656449714,0.02869130180383927,0.03137834640360288,0.02374393216605296,0.02035571193899251,0.013031475102696718,0.012890471601600381,0.010443756845788466,0.009237892569858694
0.0,θDNCH/RESDNCH,1.0000000000000062,0.929157143492426,0.9062082793278964,0.8747401519532619,0.8230521968277126,0.8295967870474652,0.7493172001552575,0.6903286984424106,0.4905257405806013,0.23357894503840976,0.1927337857445169,0.08323147333061663,0.08185497220402035,0.07311309690486899,0.04612577896087841,0.04088760874379316,0.030416491053823595,0.026646787581755597,0.027008000762052974,0.022528516942314867,0.013180572068064406,0.013805410955156557,0.011409844627485503,0.012249194266886731
0.1,θUPDIS/RESUPDIS,0.9999999999999987,0.9129821416988217,0.8839459436797407,0.886701264238968,0.8339187034056363,0.784987656718851,0.6916042284490979,0.5065338682858994,0.2454693527272929,0.12997986838628522,0.10612561957536305,0.06578916409309953,0.04868755643212732,0.041021804237425595,0.029607474483941573,0.02565802339666973,0.02433330547066677,0.016465063307491302,0.01447031117712398,0.012979468634264817,0.009034119484624008,0.009107228141110715,0.009004196688640985,0.008602124887568178
0.1,θUPCH/RESUPCH,0.9999999999999976,0.9133213877033999,0.8827090152856385,0.8770522288984545,0.8408951672035863,0.7860903886645151,0.6813263870565106,0.47935457098879913,0.22933863922282363,0.12398786326181198,0.09449677176028008,0.061068987019034085,0.04796349056994126,0.042082339030367844,0.02804918814284802,0.024690778685645922,0.02272763154132523,0.017131497564066286,0.014056158850085279,0.011868899735669534,0.008747243170258953,0.008497186360811862,0.007981064275559177,0.006744454089027619
0.1,θDNDIS/RESDNDIS,1.0000000000000004,0.8976137632780465,0.8692553309687567,0.8183047158354991,0.7950611434670092,0.7126438490725858,0.4956093225095969,0.2841147324373254,0.14092902114693157,0.095391889505079,0.07487009549865273,0.042076967753748695,0.043117809314485944,0.03391696942331933,0.028755524198000808,0.0180219676532942,0.01670464458906044,0.020810963848818875,0.011269484992512065,0.011934036658261156,0.010420802257880352,0.007509634636997691,0.009149920862126577,0.005664777358031488
0.1,θDNCH/RESDNCH,0.9999999999999992,0.9003112236925849,0.8792438616248069,0.8330367372464594,0.8042604841918096,0.7341256421192078,0.5252883388441505,0.3035322225510642,0.14622037418776831,0.10228091880913782,0.07883631627589871,0.04568299345920144,0.0424781257773088,0.031820531414145016,0.030857493696921763,0.018342852340911146,0.017118031024126474,0.01958641195888714,0.013755109367020889,0.012682040605957873,0.011156699974884336,0.007852812820200712,0.010644116836536701,0.0070119258128499345
0.2,θUPDIS/RESUPDIS,0.9999999999999987,0.9151978046079848,0.8852656142164985,0.8433530810002056,0.8397321135144056,0.8263209399951812,0.7385334375287048,0.5912494637573193,0.3636689826278765,0.19487381327022765,0.13067084343637753,0.06665375460203034,0.05847076384094761,0.0382546376156801,0.03611769425438685,0.038692950788125215,0.02281674217892648,0.01903913276713771,0.024050132854295393,0.013704911326974956,0.009699764563397634,0.006944979083340315,0.006914378933849471,0.007448229311654485
